"ID","RCP85meantemp_2100","RCP85maxtemp_2100","RCP85maxsal_2100"
14767,11.9006395339966,17.4916858673096,35.0029716491699
14768,11.9283285140991,17.5871105194092,34.7215919494629
14769,11.9283285140991,17.5871105194092,34.7215919494629
14770,11.9283285140991,17.5871105194092,34.7215919494629
14771,11.9377870559692,17.5503215789795,33.8309783935547
14772,11.9149255752563,17.5356616973877,34.0067367553711
14773,11.9149255752563,17.5356616973877,34.0067367553711
14774,11.9239530563354,17.4937438964844,34.255989074707
14775,11.9283285140991,17.5871105194092,34.7215919494629
14776,11.9283285140991,17.5871105194092,34.7215919494629
14777,11.9283285140991,17.5871105194092,34.7215919494629
14778,11.9006395339966,17.4916858673096,35.0029716491699
14779,11.9149255752563,17.5356616973877,34.0067367553711
14780,11.9149255752563,17.5356616973877,34.0067367553711
14781,11.9035034179688,17.4856224060059,33.6453895568848
14782,11.9283285140991,17.5871105194092,34.7215919494629
14783,11.9198904037476,17.5693836212158,34.0732612609863
14784,11.9283285140991,17.5871105194092,34.7215919494629
14785,11.9283285140991,17.5871105194092,34.7215919494629
14786,11.9198904037476,17.5693836212158,34.0732612609863
14787,11.9006395339966,17.4916858673096,35.0029716491699
14788,11.9006395339966,17.4916858673096,35.0029716491699
14789,11.9035034179688,17.4856224060059,33.6453895568848
14790,11.9149255752563,17.5356616973877,34.0067367553711
14791,11.9377870559692,17.5503215789795,33.8309783935547
14792,11.9149255752563,17.5356616973877,34.0067367553711
14793,11.9283285140991,17.5871105194092,34.7215919494629
14794,11.9283285140991,17.5871105194092,34.7215919494629
14795,11.9283285140991,17.5871105194092,34.7215919494629
14796,11.9035034179688,17.4856224060059,33.6453895568848
14797,11.9149255752563,17.5356616973877,34.0067367553711
14798,11.9198904037476,17.5693836212158,34.0732612609863
14799,11.9283285140991,17.5871105194092,34.7215919494629
14800,11.9198904037476,17.5693836212158,34.0732612609863
14801,11.9006395339966,17.4916858673096,35.0029716491699
14802,11.9006395339966,17.4916858673096,35.0029716491699
14803,11.8456153869629,17.4452838897705,34.9886932373047
14804,11.8456153869629,17.4452838897705,34.9886932373047
14805,11.8456153869629,17.4452838897705,34.9886932373047
14806,11.8456153869629,17.4452838897705,34.9886932373047
14807,11.8543863296509,17.4659824371338,35.3337516784668
14808,11.8543863296509,17.4659824371338,35.3337516784668
14809,11.8543863296509,17.4659824371338,35.3337516784668
14810,11.8924331665039,17.5630187988281,34.8559112548828
14811,11.8456153869629,17.4452838897705,34.9886932373047
14812,11.8456153869629,17.4452838897705,34.9886932373047
14813,11.8924331665039,17.5630187988281,34.8559112548828
14814,11.9007720947266,17.5251998901367,34.9924278259277
14815,11.9007720947266,17.5251998901367,34.9924278259277
