"ID","Layer","Meantemp","Yearnr","TS_year"
1189,"bottomT_mean_1993.2018.13",4.89593172073364,"13",2005
1189,"bottomT_mean_1993.2018.14",4.8164005279541,"14",2006
1189,"bottomT_mean_1993.2018.15",5.11383390426636,"15",2007
1189,"bottomT_mean_1993.2018.16",4.56804084777832,"16",2008
1189,"bottomT_mean_1993.2018.17",4.52262926101685,"17",2009
1189,"bottomT_mean_1993.2018.18",4.24094343185425,"18",2010
1189,"bottomT_mean_1993.2018.19",5.23456525802612,"19",2011
1189,"bottomT_mean_1993.2018.20",4.53862142562866,"20",2012
1189,"bottomT_mean_1993.2018.21",5.10632658004761,"21",2013
1189,"bottomT_mean_1993.2018.22",4.54521322250366,"22",2014
1189,"bottomT_mean_1993.2018.23",4.98950147628784,"23",2015
1189,"bottomT_mean_1993.2018.24",5.32703638076782,"24",2016
1189,"bottomT_mean_1993.2018.25",4.63536500930786,"25",2017
1189,"bottomT_mean_1993.2018.26",5.73751020431519,"26",2018
1190,"bottomT_mean_1993.2018.1",3.84078502655029,"1",1993
1190,"bottomT_mean_1993.2018.2",4.11239957809448,"2",1994
1190,"bottomT_mean_1993.2018.3",3.96188235282898,"3",1995
1190,"bottomT_mean_1993.2018.4",3.63966798782349,"4",1996
1190,"bottomT_mean_1993.2018.5",4.00625610351562,"5",1997
1190,"bottomT_mean_1993.2018.6",4.12088394165039,"6",1998
1190,"bottomT_mean_1993.2018.7",4.73143720626831,"7",1999
1190,"bottomT_mean_1993.2018.8",4.60747098922729,"8",2000
1190,"bottomT_mean_1993.2018.9",4.19022178649902,"9",2001
1190,"bottomT_mean_1993.2018.10",4.6181526184082,"10",2002
1190,"bottomT_mean_1993.2018.11",4.82067346572876,"11",2003
1190,"bottomT_mean_1993.2018.12",4.93969535827637,"12",2004
1190,"bottomT_mean_1993.2018.13",4.89593172073364,"13",2005
1190,"bottomT_mean_1993.2018.14",4.8164005279541,"14",2006
1190,"bottomT_mean_1993.2018.15",5.11383390426636,"15",2007
1190,"bottomT_mean_1993.2018.16",4.56804084777832,"16",2008
1190,"bottomT_mean_1993.2018.17",4.52262926101685,"17",2009
1190,"bottomT_mean_1993.2018.18",4.24094343185425,"18",2010
1190,"bottomT_mean_1993.2018.19",5.23456525802612,"19",2011
1190,"bottomT_mean_1993.2018.20",4.53862142562866,"20",2012
1190,"bottomT_mean_1993.2018.21",5.10632658004761,"21",2013
1190,"bottomT_mean_1993.2018.22",4.54521322250366,"22",2014
1190,"bottomT_mean_1993.2018.23",4.98950147628784,"23",2015
1190,"bottomT_mean_1993.2018.24",5.32703638076782,"24",2016
1190,"bottomT_mean_1993.2018.25",4.63536500930786,"25",2017
1190,"bottomT_mean_1993.2018.26",5.73751020431519,"26",2018
1191,"bottomT_mean_1993.2018.1",3.84078502655029,"1",1993
1191,"bottomT_mean_1993.2018.2",4.11239957809448,"2",1994
1191,"bottomT_mean_1993.2018.3",3.96188235282898,"3",1995
1191,"bottomT_mean_1993.2018.4",3.63966798782349,"4",1996
1191,"bottomT_mean_1993.2018.5",4.00625610351562,"5",1997
1191,"bottomT_mean_1993.2018.6",4.12088394165039,"6",1998
1191,"bottomT_mean_1993.2018.7",4.73143720626831,"7",1999
1191,"bottomT_mean_1993.2018.8",4.60747098922729,"8",2000
1191,"bottomT_mean_1993.2018.9",4.19022178649902,"9",2001
1191,"bottomT_mean_1993.2018.10",4.6181526184082,"10",2002
1191,"bottomT_mean_1993.2018.11",4.82067346572876,"11",2003
1191,"bottomT_mean_1993.2018.12",4.93969535827637,"12",2004
1191,"bottomT_mean_1993.2018.13",4.89593172073364,"13",2005
1191,"bottomT_mean_1993.2018.14",4.8164005279541,"14",2006
1191,"bottomT_mean_1993.2018.15",5.11383390426636,"15",2007
1191,"bottomT_mean_1993.2018.16",4.56804084777832,"16",2008
1191,"bottomT_mean_1993.2018.17",4.52262926101685,"17",2009
1191,"bottomT_mean_1993.2018.18",4.24094343185425,"18",2010
1191,"bottomT_mean_1993.2018.19",5.23456525802612,"19",2011
1191,"bottomT_mean_1993.2018.20",4.53862142562866,"20",2012
1191,"bottomT_mean_1993.2018.21",5.10632658004761,"21",2013
1191,"bottomT_mean_1993.2018.22",4.54521322250366,"22",2014
1191,"bottomT_mean_1993.2018.23",4.98950147628784,"23",2015
1191,"bottomT_mean_1993.2018.24",5.32703638076782,"24",2016
1191,"bottomT_mean_1993.2018.25",4.63536500930786,"25",2017
1191,"bottomT_mean_1993.2018.26",5.73751020431519,"26",2018
1192,"bottomT_mean_1993.2018.1",3.84078502655029,"1",1993
1192,"bottomT_mean_1993.2018.2",4.11239957809448,"2",1994
1192,"bottomT_mean_1993.2018.3",3.96188235282898,"3",1995
1192,"bottomT_mean_1993.2018.4",3.63966798782349,"4",1996
1192,"bottomT_mean_1993.2018.5",4.00625610351562,"5",1997
1192,"bottomT_mean_1993.2018.6",4.12088394165039,"6",1998
1192,"bottomT_mean_1993.2018.7",4.73143720626831,"7",1999
1192,"bottomT_mean_1993.2018.8",4.60747098922729,"8",2000
1192,"bottomT_mean_1993.2018.9",4.19022178649902,"9",2001
1192,"bottomT_mean_1993.2018.10",4.6181526184082,"10",2002
1192,"bottomT_mean_1993.2018.11",4.82067346572876,"11",2003
1192,"bottomT_mean_1993.2018.12",4.93969535827637,"12",2004
1192,"bottomT_mean_1993.2018.13",4.89593172073364,"13",2005
1192,"bottomT_mean_1993.2018.14",4.8164005279541,"14",2006
1192,"bottomT_mean_1993.2018.15",5.11383390426636,"15",2007
1192,"bottomT_mean_1993.2018.16",4.56804084777832,"16",2008
1192,"bottomT_mean_1993.2018.17",4.52262926101685,"17",2009
1192,"bottomT_mean_1993.2018.18",4.24094343185425,"18",2010
1192,"bottomT_mean_1993.2018.19",5.23456525802612,"19",2011
1192,"bottomT_mean_1993.2018.20",4.53862142562866,"20",2012
1192,"bottomT_mean_1993.2018.21",5.10632658004761,"21",2013
1192,"bottomT_mean_1993.2018.22",4.54521322250366,"22",2014
1192,"bottomT_mean_1993.2018.23",4.98950147628784,"23",2015
1192,"bottomT_mean_1993.2018.24",5.32703638076782,"24",2016
1192,"bottomT_mean_1993.2018.25",4.63536500930786,"25",2017
1192,"bottomT_mean_1993.2018.26",5.73751020431519,"26",2018
1193,"bottomT_mean_1993.2018.1",3.84078502655029,"1",1993
1193,"bottomT_mean_1993.2018.2",4.11239957809448,"2",1994
1193,"bottomT_mean_1993.2018.3",3.96188235282898,"3",1995
1193,"bottomT_mean_1993.2018.4",3.63966798782349,"4",1996
1193,"bottomT_mean_1993.2018.5",4.00625610351562,"5",1997
1193,"bottomT_mean_1993.2018.6",4.12088394165039,"6",1998
1193,"bottomT_mean_1993.2018.7",4.73143720626831,"7",1999
1193,"bottomT_mean_1993.2018.8",4.60747098922729,"8",2000
1193,"bottomT_mean_1993.2018.9",4.19022178649902,"9",2001
1193,"bottomT_mean_1993.2018.10",4.6181526184082,"10",2002
1193,"bottomT_mean_1993.2018.11",4.82067346572876,"11",2003
1193,"bottomT_mean_1993.2018.12",4.93969535827637,"12",2004
1193,"bottomT_mean_1993.2018.13",4.89593172073364,"13",2005
1193,"bottomT_mean_1993.2018.14",4.8164005279541,"14",2006
1193,"bottomT_mean_1993.2018.15",5.11383390426636,"15",2007
1193,"bottomT_mean_1993.2018.16",4.56804084777832,"16",2008
1193,"bottomT_mean_1993.2018.17",4.52262926101685,"17",2009
1193,"bottomT_mean_1993.2018.18",4.24094343185425,"18",2010
1193,"bottomT_mean_1993.2018.19",5.23456525802612,"19",2011
1193,"bottomT_mean_1993.2018.20",4.53862142562866,"20",2012
1193,"bottomT_mean_1993.2018.21",5.10632658004761,"21",2013
1193,"bottomT_mean_1993.2018.22",4.54521322250366,"22",2014
1193,"bottomT_mean_1993.2018.23",4.98950147628784,"23",2015
1193,"bottomT_mean_1993.2018.24",5.32703638076782,"24",2016
1193,"bottomT_mean_1993.2018.25",4.63536500930786,"25",2017
1193,"bottomT_mean_1993.2018.26",5.73751020431519,"26",2018
1194,"bottomT_mean_1993.2018.1",3.84078502655029,"1",1993
1194,"bottomT_mean_1993.2018.2",4.11239957809448,"2",1994
1194,"bottomT_mean_1993.2018.3",3.96188235282898,"3",1995
1194,"bottomT_mean_1993.2018.4",3.63966798782349,"4",1996
1194,"bottomT_mean_1993.2018.5",4.00625610351562,"5",1997
1194,"bottomT_mean_1993.2018.6",4.12088394165039,"6",1998
1194,"bottomT_mean_1993.2018.7",4.73143720626831,"7",1999
1194,"bottomT_mean_1993.2018.8",4.60747098922729,"8",2000
1194,"bottomT_mean_1993.2018.9",4.19022178649902,"9",2001
1194,"bottomT_mean_1993.2018.10",4.6181526184082,"10",2002
1194,"bottomT_mean_1993.2018.11",4.82067346572876,"11",2003
1194,"bottomT_mean_1993.2018.12",4.93969535827637,"12",2004
1194,"bottomT_mean_1993.2018.13",4.89593172073364,"13",2005
1194,"bottomT_mean_1993.2018.14",4.8164005279541,"14",2006
1194,"bottomT_mean_1993.2018.15",5.11383390426636,"15",2007
1194,"bottomT_mean_1993.2018.16",4.56804084777832,"16",2008
1194,"bottomT_mean_1993.2018.17",4.52262926101685,"17",2009
1194,"bottomT_mean_1993.2018.18",4.24094343185425,"18",2010
1194,"bottomT_mean_1993.2018.19",5.23456525802612,"19",2011
1194,"bottomT_mean_1993.2018.20",4.53862142562866,"20",2012
1194,"bottomT_mean_1993.2018.21",5.10632658004761,"21",2013
1194,"bottomT_mean_1993.2018.22",4.54521322250366,"22",2014
1194,"bottomT_mean_1993.2018.23",4.98950147628784,"23",2015
1194,"bottomT_mean_1993.2018.24",5.32703638076782,"24",2016
1194,"bottomT_mean_1993.2018.25",4.63536500930786,"25",2017
1194,"bottomT_mean_1993.2018.26",5.73751020431519,"26",2018
1195,"bottomT_mean_1993.2018.1",3.84078502655029,"1",1993
1195,"bottomT_mean_1993.2018.2",4.11239957809448,"2",1994
1195,"bottomT_mean_1993.2018.3",3.96188235282898,"3",1995
1195,"bottomT_mean_1993.2018.4",3.63966798782349,"4",1996
1195,"bottomT_mean_1993.2018.5",4.00625610351562,"5",1997
1195,"bottomT_mean_1993.2018.6",4.12088394165039,"6",1998
1195,"bottomT_mean_1993.2018.7",4.73143720626831,"7",1999
1195,"bottomT_mean_1993.2018.8",4.60747098922729,"8",2000
1195,"bottomT_mean_1993.2018.9",4.19022178649902,"9",2001
1195,"bottomT_mean_1993.2018.10",4.6181526184082,"10",2002
1195,"bottomT_mean_1993.2018.11",4.82067346572876,"11",2003
1195,"bottomT_mean_1993.2018.12",4.93969535827637,"12",2004
1195,"bottomT_mean_1993.2018.13",4.89593172073364,"13",2005
1195,"bottomT_mean_1993.2018.14",4.8164005279541,"14",2006
1195,"bottomT_mean_1993.2018.15",5.11383390426636,"15",2007
1195,"bottomT_mean_1993.2018.16",4.56804084777832,"16",2008
1195,"bottomT_mean_1993.2018.17",4.52262926101685,"17",2009
1195,"bottomT_mean_1993.2018.18",4.24094343185425,"18",2010
1195,"bottomT_mean_1993.2018.19",5.23456525802612,"19",2011
1195,"bottomT_mean_1993.2018.20",4.53862142562866,"20",2012
1195,"bottomT_mean_1993.2018.21",5.10632658004761,"21",2013
1195,"bottomT_mean_1993.2018.22",4.54521322250366,"22",2014
1195,"bottomT_mean_1993.2018.23",4.98950147628784,"23",2015
1195,"bottomT_mean_1993.2018.24",5.32703638076782,"24",2016
1195,"bottomT_mean_1993.2018.25",4.63536500930786,"25",2017
1195,"bottomT_mean_1993.2018.26",5.73751020431519,"26",2018
1196,"bottomT_mean_1993.2018.1",3.84078502655029,"1",1993
1196,"bottomT_mean_1993.2018.2",4.11239957809448,"2",1994
1196,"bottomT_mean_1993.2018.3",3.96188235282898,"3",1995
1196,"bottomT_mean_1993.2018.4",3.63966798782349,"4",1996
1196,"bottomT_mean_1993.2018.5",4.00625610351562,"5",1997
1196,"bottomT_mean_1993.2018.6",4.12088394165039,"6",1998
1196,"bottomT_mean_1993.2018.7",4.73143720626831,"7",1999
1196,"bottomT_mean_1993.2018.8",4.60747098922729,"8",2000
1196,"bottomT_mean_1993.2018.9",4.19022178649902,"9",2001
1196,"bottomT_mean_1993.2018.10",4.6181526184082,"10",2002
1196,"bottomT_mean_1993.2018.11",4.82067346572876,"11",2003
1196,"bottomT_mean_1993.2018.12",4.93969535827637,"12",2004
1196,"bottomT_mean_1993.2018.13",4.89593172073364,"13",2005
1196,"bottomT_mean_1993.2018.14",4.8164005279541,"14",2006
1196,"bottomT_mean_1993.2018.15",5.11383390426636,"15",2007
1196,"bottomT_mean_1993.2018.16",4.56804084777832,"16",2008
1196,"bottomT_mean_1993.2018.17",4.52262926101685,"17",2009
1196,"bottomT_mean_1993.2018.18",4.24094343185425,"18",2010
1196,"bottomT_mean_1993.2018.19",5.23456525802612,"19",2011
1196,"bottomT_mean_1993.2018.20",4.53862142562866,"20",2012
1196,"bottomT_mean_1993.2018.21",5.10632658004761,"21",2013
1196,"bottomT_mean_1993.2018.22",4.54521322250366,"22",2014
1196,"bottomT_mean_1993.2018.23",4.98950147628784,"23",2015
1196,"bottomT_mean_1993.2018.24",5.32703638076782,"24",2016
1196,"bottomT_mean_1993.2018.25",4.63536500930786,"25",2017
1196,"bottomT_mean_1993.2018.26",5.73751020431519,"26",2018
1197,"bottomT_mean_1993.2018.1",3.84078502655029,"1",1993
1197,"bottomT_mean_1993.2018.2",4.11239957809448,"2",1994
1197,"bottomT_mean_1993.2018.3",3.96188235282898,"3",1995
1197,"bottomT_mean_1993.2018.4",3.63966798782349,"4",1996
1197,"bottomT_mean_1993.2018.5",4.00625610351562,"5",1997
1197,"bottomT_mean_1993.2018.6",4.12088394165039,"6",1998
1197,"bottomT_mean_1993.2018.7",4.73143720626831,"7",1999
1197,"bottomT_mean_1993.2018.8",4.60747098922729,"8",2000
1197,"bottomT_mean_1993.2018.9",4.19022178649902,"9",2001
1197,"bottomT_mean_1993.2018.10",4.6181526184082,"10",2002
1197,"bottomT_mean_1993.2018.11",4.82067346572876,"11",2003
1197,"bottomT_mean_1993.2018.12",4.93969535827637,"12",2004
1197,"bottomT_mean_1993.2018.13",4.89593172073364,"13",2005
1197,"bottomT_mean_1993.2018.14",4.8164005279541,"14",2006
1197,"bottomT_mean_1993.2018.15",5.11383390426636,"15",2007
1197,"bottomT_mean_1993.2018.16",4.56804084777832,"16",2008
1197,"bottomT_mean_1993.2018.17",4.52262926101685,"17",2009
1197,"bottomT_mean_1993.2018.18",4.24094343185425,"18",2010
1197,"bottomT_mean_1993.2018.19",5.23456525802612,"19",2011
1197,"bottomT_mean_1993.2018.20",4.53862142562866,"20",2012
1197,"bottomT_mean_1993.2018.21",5.10632658004761,"21",2013
1197,"bottomT_mean_1993.2018.22",4.54521322250366,"22",2014
1197,"bottomT_mean_1993.2018.23",4.98950147628784,"23",2015
1197,"bottomT_mean_1993.2018.24",5.32703638076782,"24",2016
1197,"bottomT_mean_1993.2018.25",4.63536500930786,"25",2017
1197,"bottomT_mean_1993.2018.26",5.73751020431519,"26",2018
1198,"bottomT_mean_1993.2018.1",3.84078502655029,"1",1993
1198,"bottomT_mean_1993.2018.2",4.11239957809448,"2",1994
1198,"bottomT_mean_1993.2018.3",3.96188235282898,"3",1995
1198,"bottomT_mean_1993.2018.4",3.63966798782349,"4",1996
1198,"bottomT_mean_1993.2018.5",4.00625610351562,"5",1997
1198,"bottomT_mean_1993.2018.6",4.12088394165039,"6",1998
1198,"bottomT_mean_1993.2018.7",4.73143720626831,"7",1999
1198,"bottomT_mean_1993.2018.8",4.60747098922729,"8",2000
1198,"bottomT_mean_1993.2018.9",4.19022178649902,"9",2001
1198,"bottomT_mean_1993.2018.10",4.6181526184082,"10",2002
1198,"bottomT_mean_1993.2018.11",4.82067346572876,"11",2003
1198,"bottomT_mean_1993.2018.12",4.93969535827637,"12",2004
1198,"bottomT_mean_1993.2018.13",4.89593172073364,"13",2005
1198,"bottomT_mean_1993.2018.14",4.8164005279541,"14",2006
1198,"bottomT_mean_1993.2018.15",5.11383390426636,"15",2007
1198,"bottomT_mean_1993.2018.16",4.56804084777832,"16",2008
1198,"bottomT_mean_1993.2018.17",4.52262926101685,"17",2009
1198,"bottomT_mean_1993.2018.18",4.24094343185425,"18",2010
1198,"bottomT_mean_1993.2018.19",5.23456525802612,"19",2011
1198,"bottomT_mean_1993.2018.20",4.53862142562866,"20",2012
1198,"bottomT_mean_1993.2018.21",5.10632658004761,"21",2013
1198,"bottomT_mean_1993.2018.22",4.54521322250366,"22",2014
1198,"bottomT_mean_1993.2018.23",4.98950147628784,"23",2015
1198,"bottomT_mean_1993.2018.24",5.32703638076782,"24",2016
1198,"bottomT_mean_1993.2018.25",4.63536500930786,"25",2017
1198,"bottomT_mean_1993.2018.26",5.73751020431519,"26",2018
1199,"bottomT_mean_1993.2018.1",3.84078502655029,"1",1993
1199,"bottomT_mean_1993.2018.2",4.11239957809448,"2",1994
1199,"bottomT_mean_1993.2018.3",3.96188235282898,"3",1995
1199,"bottomT_mean_1993.2018.4",3.63966798782349,"4",1996
1199,"bottomT_mean_1993.2018.5",4.00625610351562,"5",1997
1199,"bottomT_mean_1993.2018.6",4.12088394165039,"6",1998
1199,"bottomT_mean_1993.2018.7",4.73143720626831,"7",1999
1199,"bottomT_mean_1993.2018.8",4.60747098922729,"8",2000
1199,"bottomT_mean_1993.2018.9",4.19022178649902,"9",2001
1199,"bottomT_mean_1993.2018.10",4.6181526184082,"10",2002
1199,"bottomT_mean_1993.2018.11",4.82067346572876,"11",2003
1199,"bottomT_mean_1993.2018.12",4.93969535827637,"12",2004
1199,"bottomT_mean_1993.2018.13",4.89593172073364,"13",2005
1199,"bottomT_mean_1993.2018.14",4.8164005279541,"14",2006
1199,"bottomT_mean_1993.2018.15",5.11383390426636,"15",2007
1199,"bottomT_mean_1993.2018.16",4.56804084777832,"16",2008
1199,"bottomT_mean_1993.2018.17",4.52262926101685,"17",2009
1199,"bottomT_mean_1993.2018.18",4.24094343185425,"18",2010
1199,"bottomT_mean_1993.2018.19",5.23456525802612,"19",2011
1199,"bottomT_mean_1993.2018.20",4.53862142562866,"20",2012
1199,"bottomT_mean_1993.2018.21",5.10632658004761,"21",2013
1199,"bottomT_mean_1993.2018.22",4.54521322250366,"22",2014
1199,"bottomT_mean_1993.2018.23",4.98950147628784,"23",2015
1199,"bottomT_mean_1993.2018.24",5.32703638076782,"24",2016
1199,"bottomT_mean_1993.2018.25",4.63536500930786,"25",2017
1199,"bottomT_mean_1993.2018.26",5.73751020431519,"26",2018
1200,"bottomT_mean_1993.2018.1",3.84078502655029,"1",1993
1200,"bottomT_mean_1993.2018.2",4.11239957809448,"2",1994
1200,"bottomT_mean_1993.2018.3",3.96188235282898,"3",1995
1200,"bottomT_mean_1993.2018.4",3.63966798782349,"4",1996
1200,"bottomT_mean_1993.2018.5",4.00625610351562,"5",1997
1200,"bottomT_mean_1993.2018.6",4.12088394165039,"6",1998
1200,"bottomT_mean_1993.2018.7",4.73143720626831,"7",1999
1200,"bottomT_mean_1993.2018.8",4.60747098922729,"8",2000
1200,"bottomT_mean_1993.2018.9",4.19022178649902,"9",2001
1200,"bottomT_mean_1993.2018.10",4.6181526184082,"10",2002
1200,"bottomT_mean_1993.2018.11",4.82067346572876,"11",2003
1200,"bottomT_mean_1993.2018.12",4.93969535827637,"12",2004
1200,"bottomT_mean_1993.2018.13",4.89593172073364,"13",2005
1200,"bottomT_mean_1993.2018.14",4.8164005279541,"14",2006
1200,"bottomT_mean_1993.2018.15",5.11383390426636,"15",2007
1200,"bottomT_mean_1993.2018.16",4.56804084777832,"16",2008
1200,"bottomT_mean_1993.2018.17",4.52262926101685,"17",2009
1200,"bottomT_mean_1993.2018.18",4.24094343185425,"18",2010
1200,"bottomT_mean_1993.2018.19",5.23456525802612,"19",2011
1200,"bottomT_mean_1993.2018.20",4.53862142562866,"20",2012
1200,"bottomT_mean_1993.2018.21",5.10632658004761,"21",2013
1200,"bottomT_mean_1993.2018.22",4.54521322250366,"22",2014
1200,"bottomT_mean_1993.2018.23",4.98950147628784,"23",2015
1200,"bottomT_mean_1993.2018.24",5.32703638076782,"24",2016
1200,"bottomT_mean_1993.2018.25",4.63536500930786,"25",2017
1200,"bottomT_mean_1993.2018.26",5.73751020431519,"26",2018
1201,"bottomT_mean_1993.2018.1",NA,"1",1993
1201,"bottomT_mean_1993.2018.2",NA,"2",1994
1201,"bottomT_mean_1993.2018.3",NA,"3",1995
1201,"bottomT_mean_1993.2018.4",NA,"4",1996
1201,"bottomT_mean_1993.2018.5",NA,"5",1997
1201,"bottomT_mean_1993.2018.6",NA,"6",1998
1201,"bottomT_mean_1993.2018.7",NA,"7",1999
1201,"bottomT_mean_1993.2018.8",NA,"8",2000
1201,"bottomT_mean_1993.2018.9",NA,"9",2001
1201,"bottomT_mean_1993.2018.10",NA,"10",2002
1201,"bottomT_mean_1993.2018.11",NA,"11",2003
1201,"bottomT_mean_1993.2018.12",NA,"12",2004
1201,"bottomT_mean_1993.2018.13",NA,"13",2005
1201,"bottomT_mean_1993.2018.14",NA,"14",2006
1201,"bottomT_mean_1993.2018.15",NA,"15",2007
1201,"bottomT_mean_1993.2018.16",NA,"16",2008
1201,"bottomT_mean_1993.2018.17",NA,"17",2009
1201,"bottomT_mean_1993.2018.18",NA,"18",2010
1201,"bottomT_mean_1993.2018.19",NA,"19",2011
1201,"bottomT_mean_1993.2018.20",NA,"20",2012
1201,"bottomT_mean_1993.2018.21",NA,"21",2013
1201,"bottomT_mean_1993.2018.22",NA,"22",2014
1201,"bottomT_mean_1993.2018.23",NA,"23",2015
1201,"bottomT_mean_1993.2018.24",NA,"24",2016
1201,"bottomT_mean_1993.2018.25",NA,"25",2017
1201,"bottomT_mean_1993.2018.26",NA,"26",2018
1202,"bottomT_mean_1993.2018.1",NA,"1",1993
1202,"bottomT_mean_1993.2018.2",NA,"2",1994
1202,"bottomT_mean_1993.2018.3",NA,"3",1995
1202,"bottomT_mean_1993.2018.4",NA,"4",1996
1202,"bottomT_mean_1993.2018.5",NA,"5",1997
1202,"bottomT_mean_1993.2018.6",NA,"6",1998
1202,"bottomT_mean_1993.2018.7",NA,"7",1999
1202,"bottomT_mean_1993.2018.8",NA,"8",2000
1202,"bottomT_mean_1993.2018.9",NA,"9",2001
1202,"bottomT_mean_1993.2018.10",NA,"10",2002
1202,"bottomT_mean_1993.2018.11",NA,"11",2003
1202,"bottomT_mean_1993.2018.12",NA,"12",2004
1202,"bottomT_mean_1993.2018.13",NA,"13",2005
1202,"bottomT_mean_1993.2018.14",NA,"14",2006
1202,"bottomT_mean_1993.2018.15",NA,"15",2007
1202,"bottomT_mean_1993.2018.16",NA,"16",2008
1202,"bottomT_mean_1993.2018.17",NA,"17",2009
1202,"bottomT_mean_1993.2018.18",NA,"18",2010
1202,"bottomT_mean_1993.2018.19",NA,"19",2011
1202,"bottomT_mean_1993.2018.20",NA,"20",2012
1202,"bottomT_mean_1993.2018.21",NA,"21",2013
1202,"bottomT_mean_1993.2018.22",NA,"22",2014
1202,"bottomT_mean_1993.2018.23",NA,"23",2015
1202,"bottomT_mean_1993.2018.24",NA,"24",2016
1202,"bottomT_mean_1993.2018.25",NA,"25",2017
1202,"bottomT_mean_1993.2018.26",NA,"26",2018
1203,"bottomT_mean_1993.2018.1",NA,"1",1993
1203,"bottomT_mean_1993.2018.2",NA,"2",1994
1203,"bottomT_mean_1993.2018.3",NA,"3",1995
1203,"bottomT_mean_1993.2018.4",NA,"4",1996
1203,"bottomT_mean_1993.2018.5",NA,"5",1997
1203,"bottomT_mean_1993.2018.6",NA,"6",1998
1203,"bottomT_mean_1993.2018.7",NA,"7",1999
1203,"bottomT_mean_1993.2018.8",NA,"8",2000
1203,"bottomT_mean_1993.2018.9",NA,"9",2001
1203,"bottomT_mean_1993.2018.10",NA,"10",2002
1203,"bottomT_mean_1993.2018.11",NA,"11",2003
1203,"bottomT_mean_1993.2018.12",NA,"12",2004
1203,"bottomT_mean_1993.2018.13",NA,"13",2005
1203,"bottomT_mean_1993.2018.14",NA,"14",2006
1203,"bottomT_mean_1993.2018.15",NA,"15",2007
1203,"bottomT_mean_1993.2018.16",NA,"16",2008
1203,"bottomT_mean_1993.2018.17",NA,"17",2009
1203,"bottomT_mean_1993.2018.18",NA,"18",2010
1203,"bottomT_mean_1993.2018.19",NA,"19",2011
1203,"bottomT_mean_1993.2018.20",NA,"20",2012
1203,"bottomT_mean_1993.2018.21",NA,"21",2013
1203,"bottomT_mean_1993.2018.22",NA,"22",2014
1203,"bottomT_mean_1993.2018.23",NA,"23",2015
1203,"bottomT_mean_1993.2018.24",NA,"24",2016
1203,"bottomT_mean_1993.2018.25",NA,"25",2017
1203,"bottomT_mean_1993.2018.26",NA,"26",2018
1204,"bottomT_mean_1993.2018.1",NA,"1",1993
1204,"bottomT_mean_1993.2018.2",NA,"2",1994
1204,"bottomT_mean_1993.2018.3",NA,"3",1995
1204,"bottomT_mean_1993.2018.4",NA,"4",1996
1204,"bottomT_mean_1993.2018.5",NA,"5",1997
1204,"bottomT_mean_1993.2018.6",NA,"6",1998
1204,"bottomT_mean_1993.2018.7",NA,"7",1999
1204,"bottomT_mean_1993.2018.8",NA,"8",2000
1204,"bottomT_mean_1993.2018.9",NA,"9",2001
1204,"bottomT_mean_1993.2018.10",NA,"10",2002
1204,"bottomT_mean_1993.2018.11",NA,"11",2003
1204,"bottomT_mean_1993.2018.12",NA,"12",2004
1204,"bottomT_mean_1993.2018.13",NA,"13",2005
1204,"bottomT_mean_1993.2018.14",NA,"14",2006
1204,"bottomT_mean_1993.2018.15",NA,"15",2007
1204,"bottomT_mean_1993.2018.16",NA,"16",2008
1204,"bottomT_mean_1993.2018.17",NA,"17",2009
1204,"bottomT_mean_1993.2018.18",NA,"18",2010
1204,"bottomT_mean_1993.2018.19",NA,"19",2011
1204,"bottomT_mean_1993.2018.20",NA,"20",2012
1204,"bottomT_mean_1993.2018.21",NA,"21",2013
1204,"bottomT_mean_1993.2018.22",NA,"22",2014
1204,"bottomT_mean_1993.2018.23",NA,"23",2015
1204,"bottomT_mean_1993.2018.24",NA,"24",2016
1204,"bottomT_mean_1993.2018.25",NA,"25",2017
1204,"bottomT_mean_1993.2018.26",NA,"26",2018
1205,"bottomT_mean_1993.2018.1",NA,"1",1993
1205,"bottomT_mean_1993.2018.2",NA,"2",1994
1205,"bottomT_mean_1993.2018.3",NA,"3",1995
1205,"bottomT_mean_1993.2018.4",NA,"4",1996
1205,"bottomT_mean_1993.2018.5",NA,"5",1997
1205,"bottomT_mean_1993.2018.6",NA,"6",1998
1205,"bottomT_mean_1993.2018.7",NA,"7",1999
1205,"bottomT_mean_1993.2018.8",NA,"8",2000
1205,"bottomT_mean_1993.2018.9",NA,"9",2001
1205,"bottomT_mean_1993.2018.10",NA,"10",2002
1205,"bottomT_mean_1993.2018.11",NA,"11",2003
1205,"bottomT_mean_1993.2018.12",NA,"12",2004
1205,"bottomT_mean_1993.2018.13",NA,"13",2005
1205,"bottomT_mean_1993.2018.14",NA,"14",2006
1205,"bottomT_mean_1993.2018.15",NA,"15",2007
1205,"bottomT_mean_1993.2018.16",NA,"16",2008
1205,"bottomT_mean_1993.2018.17",NA,"17",2009
1205,"bottomT_mean_1993.2018.18",NA,"18",2010
1205,"bottomT_mean_1993.2018.19",NA,"19",2011
1205,"bottomT_mean_1993.2018.20",NA,"20",2012
1205,"bottomT_mean_1993.2018.21",NA,"21",2013
1205,"bottomT_mean_1993.2018.22",NA,"22",2014
1205,"bottomT_mean_1993.2018.23",NA,"23",2015
1205,"bottomT_mean_1993.2018.24",NA,"24",2016
1205,"bottomT_mean_1993.2018.25",NA,"25",2017
1205,"bottomT_mean_1993.2018.26",NA,"26",2018
