"ID","Year_HGU","Meantemp","Maxtemp","Buffer"
4273,2005,8.37180709838867,9.91811847686768,"0km"
4274,2005,8.37180709838867,9.91811847686768,"0km"
4275,2005,8.37180709838867,9.91811847686768,"0km"
4276,2005,8.37180709838867,9.91811847686768,"0km"
4277,2005,8.37180709838867,9.91811847686768,"0km"
4278,2005,8.37180709838867,9.91811847686768,"0km"
4279,2005,8.37180709838867,9.91811847686768,"0km"
4280,2005,8.37180709838867,9.91811847686768,"0km"
4281,2005,8.37180709838867,9.91811847686768,"0km"
4282,2005,8.37180709838867,9.91811847686768,"0km"
4283,2005,8.37180709838867,9.91811847686768,"0km"
4284,2005,8.37180709838867,9.91811847686768,"0km"
4285,2005,8.37180709838867,9.91811847686768,"0km"
4286,2005,8.37180709838867,9.91811847686768,"0km"
4287,2005,8.37180709838867,9.91811847686768,"0km"
4288,2005,8.37180709838867,9.91811847686768,"0km"
4289,2005,8.37180709838867,9.91811847686768,"0km"
4290,2005,8.37180709838867,9.91811847686768,"0km"
4291,2005,8.37180709838867,9.91811847686768,"0km"
4292,2005,8.37180709838867,9.91811847686768,"0km"
4293,2005,8.37180709838867,9.91811847686768,"0km"
4294,2005,8.37180709838867,9.91811847686768,"0km"
4295,2005,8.37180709838867,9.91811847686768,"0km"
4296,2005,8.37180709838867,9.91811847686768,"0km"
4297,2005,8.37180709838867,9.91811847686768,"0km"
4298,2005,8.37180709838867,9.91811847686768,"0km"
4299,2005,8.37180709838867,9.91811847686768,"0km"
4300,2005,8.37180709838867,9.91811847686768,"0km"
4301,2005,8.37180709838867,9.91811847686768,"0km"
4302,2005,8.37180709838867,9.91811847686768,"0km"
4303,2005,8.37180709838867,9.91811847686768,"0km"
4304,2005,8.37180709838867,9.91811847686768,"0km"
4305,2005,8.37180709838867,9.91811847686768,"0km"
4306,2005,8.37180709838867,9.91811847686768,"0km"
4307,2005,8.37180709838867,9.91811847686768,"0km"
4308,2005,8.37180709838867,9.91811847686768,"0km"
